entity_id,unit_number,split,duration,event_observed,landmark_cycle,time_after_landmark,is_model_eligible,true_rul,true_event_time,total_cycles_available,has_full_window,mean_op_setting_1_first_30,slope_op_setting_1_first_30,mean_op_setting_2_first_30,slope_op_setting_2_first_30,mean_op_setting_3_first_30,slope_op_setting_3_first_30,mean_sensor_1_first_30,slope_sensor_1_first_30,mean_sensor_2_first_30,slope_sensor_2_first_30,mean_sensor_3_first_30,slope_sensor_3_first_30,mean_sensor_4_first_30,slope_sensor_4_first_30,mean_sensor_5_first_30,slope_sensor_5_first_30,mean_sensor_6_first_30,slope_sensor_6_first_30,mean_sensor_7_first_30,slope_sensor_7_first_30,mean_sensor_8_first_30,slope_sensor_8_first_30,mean_sensor_9_first_30,slope_sensor_9_first_30,mean_sensor_10_first_30,slope_sensor_10_first_30,mean_sensor_11_first_30,slope_sensor_11_first_30,mean_sensor_12_first_30,slope_sensor_12_first_30,mean_sensor_13_first_30,slope_sensor_13_first_30,mean_sensor_14_first_30,slope_sensor_14_first_30,mean_sensor_15_first_30,slope_sensor_15_first_30,mean_sensor_16_first_30,slope_sensor_16_first_30,mean_sensor_17_first_30,slope_sensor_17_first_30,mean_sensor_18_first_30,slope_sensor_18_first_30,mean_sensor_19_first_30,slope_sensor_19_first_30,mean_sensor_20_first_30,slope_sensor_20_first_30,mean_sensor_21_first_30,slope_sensor_21_first_30,risk_group
train_51,51,train,213,1,30,183,True,,,213,True,-0.0002133333333333,-6.981090100111231e-05,-4.666666666666667e-05,-8.898776418242538e-07,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.1373333333333,-0.0003114571746335,1584.2993333333332,0.0443692992213692,1397.224333333333,-0.0471568409343781,14.62,8.741445436359153e-17,21.609666666666666,5.5617352613988606e-05,554.3126666666667,0.0135884315906533,2388.0060000000003,0.0005205784204752,9065.541666666666,-0.0476151279197193,1.2999999999999996,1.7230004472950286e-17,47.205666666666666,-0.0001757508342604,522.3703333333334,0.005621802002224,2388.0013333333336,6.674082318574837e-05,8147.180333333335,0.0150456062293132,8.399086666666667,-1.904338153492848e-05,0.03,3.676857118905996e-19,391.7,0.0460511679644021,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.018,-0.0014771968854277,23.390576666666664,-0.0001993103448275,Low sensor-3 (Q1)
train_52,52,train,213,1,30,183,True,,,213,True,-2.3333333333333248e-05,1.4571746384872083e-05,3.3333333333333333e-06,5.005561735261403e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.6033333333332,-0.0119777530589515,1588.178666666667,0.059955506117894,1405.5046666666667,-0.1164404894327069,14.62,8.741445436359153e-17,21.609666666666666,2.447163515003975e-05,553.6936666666667,-0.0089365962180161,2388.0926666666664,-1.7797552834374646e-05,9048.106333333331,-0.0257063403781399,1.2999999999999996,1.7230004472950286e-17,47.44700000000001,0.0015684093437158,521.5286666666666,0.0025139043381507,2388.1043333333337,0.0009010011123382,8128.866666666668,0.0562892102337616,8.430116666666667,0.0001725695216907,0.03,3.676857118905996e-19,392.8333333333333,-0.015350389321464,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.87233333333334,0.0003136818687426,23.31848666666667,-0.0002964627363737,Mid sensor-3 (Q2)
train_53,53,train,195,1,30,165,True,,,195,True,0.0001966666666666,8.197997775305896e-05,4.9692599572252276e-21,1.6907675194660703e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.4056666666668,0.0038954393770958,1586.767333333333,0.0529477196885721,1402.8826666666666,0.0922046718576173,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.888,-0.0080489432703075,2388.056666666667,0.0006941045605697,9060.904666666664,-0.0042714126807505,1.2999999999999996,1.7230004472950286e-17,47.397000000000006,0.0026362625139053,521.9683333333334,-0.0034327030033293,2388.053666666667,-0.0010033370411981,8140.804666666666,0.02589098998892,8.423483333333333,-0.0003642491657395,0.03,3.676857118905996e-19,392.3,0.010456062291434,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.937666666666665,0.0010433815350396,23.36615666666667,-0.0011866740823134,Mid sensor-3 (Q2)
train_54,54,train,257,1,30,227,True,,,257,True,-7.666666666666664e-05,2.974416017797556e-05,-0.0001233333333333,7.007786429365967e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.1350000000001,-0.0016707452725117,1583.8793333333333,0.0729210233592749,1398.0096666666664,-0.0028453837597167,14.62,8.741445436359153e-17,21.60933333333333,4.449388209119764e-06,554.456,-0.0044449388209004,2388.009,-0.000398220244712,9063.176,-0.0230522803114424,1.2999999999999996,1.7230004472950286e-17,47.17499999999999,0.0017419354838708,522.3503333333333,0.0029121245828707,2388.005333333333,0.0001868743048215,8143.645,0.0150945494995341,8.39973,-0.0002501668520577,0.03,3.676857118905996e-19,391.7,0.035817575083425,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.00766666666667,-0.0020355951056722,23.412510000000005,0.0017879644048944,Low sensor-3 (Q1)
train_55,55,train,193,1,30,163,True,,,193,True,-0.0007933333333333,-2.491657397107898e-05,-2e-05,3.559510567296994e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.4436666666666,-0.0030856507230176,1588.466,0.0691345939933485,1405.719,0.0682558398220172,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.6913333333334,-0.0083826473859721,2388.0866666666666,-0.0004449388208747,9050.741333333332,0.1164894327030365,1.2999999999999996,1.7230004472950286e-17,47.42166666666666,0.0028987764182433,521.6713333333333,0.0011835372636235,2388.089,-0.0002380422691736,8132.938333333333,0.0009632925474018,8.430663333333333,0.0001652725250278,0.03,3.676857118905996e-19,392.6333333333333,-0.0037819799777446,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.87500000000001,-0.0006963292547274,23.31695666666667,-0.0013351501668522,High sensor-3 (Q3)
train_56,56,train,275,1,30,245,True,,,275,True,9.666666666666664e-05,-3.4771968854282564e-05,-3e-05,5.939933259176857e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.6516666666668,-0.0031301446051122,1589.7413333333332,0.1226785317018988,1407.861666666667,-0.0186763070077875,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.2676666666666,0.0151034482758651,2388.1153333333336,0.0012102335928962,9052.723666666663,-0.1106184649609568,1.2999999999999996,1.7230004472950286e-17,47.565333333333335,-0.0018865406006669,521.3696666666668,0.004375973303674,2388.1160000000004,-0.000609566184643,8133.008666666667,-0.0092725250277745,8.43933,-4.642936596209668e-05,0.03,3.676857118905996e-19,393.53333333333336,0.0084538375973283,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.82633333333333,-0.0004338153503892,23.2912,0.0004638042269191,High sensor-3 (Q3)
train_57,57,train,137,1,30,107,True,,,137,True,-0.00015,2.836484983314789e-05,-9.333333333333332e-05,1.521690767519466e-05,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.384,-0.0002402669632888,1586.669,-0.0674638487207957,1401.8319999999997,-0.0176329254727447,14.62,8.741445436359153e-17,21.60966666666667,-4.671857619539821e-05,553.9956666666668,-0.0060489432702982,2388.0693333333334,-0.0004048943270129,9049.019999999997,-0.0563737486095874,1.2999999999999996,1.7230004472950286e-17,47.339333333333336,-0.002464961067853,521.9736666666666,-0.0073704115684082,2388.066666666667,5.3392658505335655e-05,8131.765333333334,-0.0426295884314799,8.417326666666666,-0.000334593993326,0.03,3.676857118905996e-19,392.4666666666666,-0.0120133481646248,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.94166666666668,0.0003403781979977,23.366560000000007,-0.0012231813125695,Mid sensor-3 (Q2)
train_58,58,train,147,1,30,117,True,,,147,True,-0.0007799999999999,-3.5150166852057846e-05,-2.3333333333333336e-05,-1.1790878754171248e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.4136666666667,0.0075305895439403,1588.9326666666666,0.1405561735261356,1402.821,-0.0391523915461505,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.9240000000001,-0.0199288097886613,2388.040000000001,0.0005383759732877,9064.903333333334,0.0481067853170343,1.2999999999999996,1.7230004472950286e-17,47.355,-0.000469410456062,521.967,0.0002691879866557,2388.0466666666666,0.0003159065628437,8144.913333333333,-0.0563915461623493,8.414620000000003,0.0006197997775306,0.03,3.676857118905996e-19,391.8333333333333,-0.0109010011123445,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.97366666666667,0.0002958843159075,23.36601333333333,-0.001652903225806,High sensor-3 (Q3)
train_59,59,train,231,1,30,201,True,,,231,True,-3.3333333333333335e-05,-4.578420467185762e-05,-3.666666666666666e-05,-1.045606229143492e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.1893333333334,0.0063893214682994,1583.8270000000002,-0.0187741935483548,1397.1613333333337,0.0706073414905597,14.62,8.741445436359153e-17,21.609,2.0022246941226184e-05,554.6833333333332,0.0015127919911031,2387.999,-0.0001668520578465,9055.855333333337,0.0797775305896528,1.2999999999999996,1.7230004472950286e-17,47.128,0.0025450500556172,522.4793333333333,0.0011746384872086,2387.994,-0.0002269187986612,8139.2440000000015,-0.0565873192434687,8.400089999999999,-8.976640711896152e-05,0.03,3.676857118905996e-19,391.03333333333336,0.0269187986651883,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.07933333333334,0.0033103448275861,23.431596666666664,-0.0020531924360401,Low sensor-3 (Q1)
train_60,60,train,172,1,30,142,True,,,172,True,0.00041,4.949944382647391e-05,-6.000000000000001e-05,-6.674082313681868e-07,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.6903333333333,0.0052436040044523,1587.3763333333334,-0.0613592880978893,1404.4426666666664,0.0103314794215932,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.6823333333333,0.0005272525027742,2388.0843333333337,-0.0012436040044207,9054.066,0.0318887652948222,1.2999999999999996,1.7230004472950286e-17,47.45300000000001,0.0002513904338157,521.6110000000001,-0.0069388209121221,2388.0803333333333,0.000166852057843,8134.421666666666,-0.0248921023358573,8.424449999999998,0.0003310567296996,0.03,3.676857118905996e-19,392.76666666666665,0.0051167964404977,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.897666666666666,-0.0016262513904337,23.33604,-0.0006233592880977,Mid sensor-3 (Q2)
train_61,61,train,185,1,30,155,True,,,185,True,-3.749532513179036e-20,5.770856507230257e-05,-6e-05,-6.229143492769741e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.0683333333334,0.0018843159065616,1582.84,-0.1209655172413656,1396.5293333333334,0.0363781979977865,14.62,8.741445436359153e-17,21.609,-9.121245828677187e-05,554.6686666666666,-0.0072035595105633,2387.9919999999997,0.0013081201335108,9062.396333333334,0.0834994438264727,1.2999999999999996,1.7230004472950286e-17,47.14333333333333,-0.003279199110122,522.5200000000001,0.0073014460511667,2387.989,0.000100111234707,8144.296666666664,0.0742113459398766,8.39133,0.0001231813125695,0.03,3.676857118905996e-19,391.0,-0.0062291434927671,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.09366666666667,-0.0015951056729698,23.43300333333333,-0.0002761067853166,Low sensor-3 (Q1)
train_62,62,train,180,1,30,150,True,,,180,True,0.0004833333333333,5.8576195773081214e-05,0.00012,2.5361512791991065e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.6259999999999,0.0060333704115687,1590.5623333333338,0.1038553948832186,1409.3853333333332,-0.0556351501668399,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.2276666666666,-0.0157397107897661,2388.113,0.0012569521690846,9057.274333333336,0.0783203559510363,1.2999999999999996,1.7230004472950286e-17,47.57966666666667,0.0001890989988873,521.3566666666667,0.0002625139043402,2388.115,0.0006340378198006,8136.674333333332,-0.0279488320356307,8.449583333333335,-0.0005102335928809,0.03,3.676857118905996e-19,393.0,-0.0186874304783049,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.818333333333335,-0.0008876529477191,23.280623333333335,-0.0006240934371522,High sensor-3 (Q3)
train_63,63,train,174,1,30,144,True,,,174,True,0.0005233333333333,1.492769744160179e-05,4.333333333333333e-05,3.337041156840902e-07,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.5166666666665,-0.0045828698553946,1587.4290000000003,-0.1136084538376152,1405.6526666666662,0.1089699666296009,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.7966666666667,0.0034972191323801,2388.0843333333337,-0.0011857619577136,9056.938333333332,0.1315706340378438,1.2999999999999996,1.7230004472950286e-17,47.443333333333335,0.0010144605116798,521.629,-0.0011857619577261,2388.076333333333,0.0003937708564749,8136.9016666666685,0.0123448275862237,8.43,0.0006846273637374,0.03,3.676857118905996e-19,392.4666666666666,-0.0013348164627305,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.89233333333333,-0.0017864293659622,23.326939999999997,-0.0003273414905454,Mid sensor-3 (Q2)
train_64,64,train,283,1,30,253,True,,,283,True,-0.0002166666666666,-1.3014460511679642e-05,-5.0000000000000016e-05,-2.780867630700785e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.4493333333334,-0.0022335928809795,1588.3490000000004,0.1409054505005412,1404.9080000000004,0.0583492769744114,14.62,8.741445436359153e-17,21.609666666666666,3.337041156850487e-05,553.7733333333333,-0.0075550611790833,2388.0710000000004,0.0006518353726384,9056.838666666668,-0.1115862068965867,1.2999999999999996,1.7230004472950286e-17,47.41733333333333,0.003639599555061,521.8406666666666,-0.0092636262513853,2388.068,0.0006451612903612,8137.3426666666655,0.0051568409344687,8.425366666666667,0.0004042714126807,0.03,3.676857118905996e-19,392.9666666666666,-0.0100111234705252,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.864,0.0003781979977758,23.33813333333334,-0.0008420467185761,High sensor-3 (Q3)
train_65,65,train,153,1,30,123,True,,,153,True,-0.0003933333333333,-5.4327030033370434e-05,6.666666666666667e-05,-1.0545050055617354e-05,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.1786666666666,-0.0018820912124549,1583.7133333333336,0.0572769744160232,1398.9803333333332,-0.0798776418242404,14.62,8.741445436359153e-17,21.60933333333333,-4.449388209133342e-05,554.3933333333333,-0.0014282536151264,2388.0103333333336,0.0009588431590578,9061.636333333332,-0.0110945494993849,1.2999999999999996,1.7230004472950286e-17,47.218,0.0031190211345944,522.337,-0.0159755283648447,2388.012,0.0009610678531785,8144.386666666666,-0.0291968854281923,8.402669999999999,-0.0004168409343713,0.03,3.676857118905996e-19,391.8,-0.0315906562847607,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.02033333333333,0.0002558398220246,23.40512333333333,0.0012658286985544,Low sensor-3 (Q1)
train_66,66,train,202,1,30,172,True,,,202,True,-0.0001266666666666,-3.9555061179087854e-05,-2e-05,9.343715239154589e-07,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.7266666666668,-0.0068476084538378,1590.1623333333334,-0.0469744160177817,1410.609,0.1598776418242476,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.212,-0.0040400444938739,2388.117,-0.0002157953281236,9059.606666666668,0.1436885428254761,1.2999999999999996,1.7230004472950286e-17,47.60066666666665,-0.0033681868743048,521.2136666666668,0.01044938820912,2388.110666666667,-0.000404894326961,8137.486333333334,-0.0162825361512359,8.446416666666668,-0.000533147942158,0.03,3.676857118905996e-19,393.3666666666667,-0.0184649610678518,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.784,0.0011256952169081,23.275596666666665,0.0015189988876532,High sensor-3 (Q3)
train_67,67,train,313,1,30,283,True,,,313,True,6e-05,-5.624026696329252e-05,5e-05,1.0433815350389322e-05,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.3786666666666,0.0107986651835477,1587.163,-0.0577419354838565,1403.309666666667,0.2040689655172465,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.8939999999999,0.0073414905450575,2388.0526666666674,-0.0012324805339243,9064.382666666666,0.1140823136819802,1.2999999999999996,1.7230004472950286e-17,47.38100000000001,0.0059733036707456,521.8433333333335,-0.0061001112347093,2388.052333333333,-0.0001312569521623,8144.408333333334,0.041461624026683,8.42555,-0.0008984872080088,0.03,3.676857118905996e-19,392.3666666666667,0.0157953281423819,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.938333333333325,-0.0001846496106781,23.373216666666668,0.0003456507230255,Mid sensor-3 (Q2)
train_68,68,train,199,1,30,169,True,,,199,True,0.0002366666666666,1.8754171301446044e-05,9e-05,-3.893214682981091e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.5336666666667,0.0022847608453883,1588.4169999999997,0.0646696329254759,1406.4670000000003,0.1070589543937677,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.7733333333333,0.0070077864293773,2388.076666666667,-0.0010545050055789,9062.284666666666,0.1265761957730422,1.2999999999999996,1.7230004472950286e-17,47.44566666666667,0.0026985539488322,521.6373333333333,-0.0071279199110125,2388.068,-0.0012191323693147,8141.434999999998,-0.1230500556174386,8.428716666666666,-0.0007630033370411,0.03,3.676857118905996e-19,392.8333333333333,-0.0429365962180184,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.86933333333333,0.0019710789766405,23.335843333333337,0.0011039599555062,High sensor-3 (Q3)
train_69,69,train,362,1,30,332,True,,,362,True,-0.0003066666666666,9.343715239154602e-06,-6.666666666666668e-06,7.074527252502783e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.3359999999999,0.0112969966629594,1586.9323333333332,0.0585873192436111,1402.2066666666667,-0.0475817575083387,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.9846666666667,0.0043781979977854,2388.0406666666668,3.559510567617966e-05,9058.960333333333,0.0254705228031944,1.2999999999999996,1.7230004472950286e-17,47.341,-0.001078976640712,521.9766666666667,-0.0116529477196861,2388.045,-0.0003448275861741,8140.007,0.0983870967743821,8.415046666666667,0.0004010678531702,0.03,3.676857118905996e-19,391.73333333333335,-0.0106785317018902,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.943,0.0028320355951057,23.38438333333333,0.0012522135706343,Mid sensor-3 (Q2)
train_70,70,train,137,1,30,107,True,,,137,True,-6.666666666666663e-05,-7.74193548387094e-06,-8.666666666666667e-05,-1.4238042269187958e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.448,-0.00050723025584,1587.447333333333,0.0747630700778536,1402.9919999999995,0.0732013348164814,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.7133333333333,0.0195150166852188,2388.07,-0.0006451612903132,9058.643000000002,0.00553726362629,1.2999999999999996,1.7230004472950286e-17,47.43966666666667,0.0001890989988872,521.6793333333334,0.0050634037819839,2388.0666666666666,-0.0003648498331526,8140.276,0.1022736373748015,8.429359999999999,0.000289744160178,0.03,3.676857118905996e-19,392.8333333333333,0.0402669632925503,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.879666666666665,0.0004605116796438,23.33375,-0.0014274304783091,Mid sensor-3 (Q2)
train_71,71,train,208,1,30,178,True,,,208,True,-0.00028,-7.074527252502755e-06,-3.3333333333333335e-05,-6.496106785317025e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.5246666666667,0.0047919911012304,1588.3899999999996,0.1574104560623076,1405.2989999999998,-0.0195261401557213,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.5850000000002,-0.0081312569521641,2388.1096666666663,-0.0005939933259457,9044.425666666668,0.0630367074527049,1.2999999999999996,1.7230004472950286e-17,47.46366666666666,0.0006117908787541,521.5723333333334,-0.0026451612903214,2388.095333333333,0.0002135706340553,8126.419999999999,0.0189632925472941,8.432986666666668,0.0001600444938821,0.03,3.676857118905996e-19,392.8333333333333,0.0113459399332602,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.87466666666666,-0.0047608453837599,23.32437666666667,0.0012333036707454,High sensor-3 (Q3)
train_72,72,train,213,1,30,183,True,,,213,True,5.000000000000001e-05,1.626251390433815e-05,1.3333333333333337e-05,8.898776418242548e-07,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.3746666666666,-0.005045606229136,1586.859333333333,0.0042491657397287,1401.8063333333334,0.0083537263626435,14.62,8.741445436359153e-17,21.609666666666666,2.0022246941108345e-05,553.9386666666666,-0.0106384872080123,2388.075,7.341490544773655e-05,9044.105333333337,-0.1334593993325762,1.2999999999999996,1.7230004472950286e-17,47.35066666666667,-0.0030033370411563,521.954,0.0021268075639576,2388.0780000000004,4.44938821077414e-05,8127.895666666666,-0.1040333704114242,8.414993333333333,-0.0002436484983314,0.03,3.676857118905996e-19,392.3666666666667,-0.0313681868743051,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.958666666666666,-0.0022246941045604,23.36749333333333,0.00048084538376,Mid sensor-3 (Q2)
train_73,73,train,213,1,30,183,True,,,213,True,0.0004066666666666,2.0600667408231416e-05,-2.3333333333333336e-05,-1.4705228031145714e-05,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.6493333333334,-0.0049343715239059,1590.7316666666666,-0.1387385984426978,1409.4559999999997,-0.026585094549496,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.1546666666667,-0.0007296996662925,2388.144333333333,9.56618465418606e-05,9041.436666666666,0.0131879866517134,1.2999999999999996,1.7230004472950286e-17,47.53999999999999,-0.0010011123470521,521.1956666666666,0.0041979977753114,2388.1343333333334,0.0012302558397967,8122.477333333332,0.1339310344826891,8.44188,-0.0002456062291434,0.03,3.676857118905996e-19,392.9,0.0193548387096822,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.824666666666666,0.0014994438264739,23.28866,0.0008133926585097,High sensor-3 (Q3)
train_74,74,train,166,1,30,136,True,,,166,True,-0.0001599999999999,-7.657397107897663e-05,-0.0001799999999999,3.78197997775306e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.2156666666667,-0.0081757508342568,1587.1436666666666,-0.0426807563959803,1400.9053333333334,0.0959288097886955,14.62,8.741445436359153e-17,21.609,-7.341490545052958e-05,554.179,0.0052925472747514,2388.0186666666664,-8.898776421583592e-05,9066.510333333334,-0.186565072302524,1.2999999999999996,1.7230004472950286e-17,47.30466666666667,-0.001935483870967,522.074,-0.0064427141267985,2388.0173333333337,-0.0003248053392717,8147.298999999999,0.0195483870968781,8.411203333333335,0.0002878086763071,0.03,3.676857118905996e-19,392.1666666666667,-0.003337041156836,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.957,-0.0007096774193545,23.40069,0.0006859844271413,Mid sensor-3 (Q2)
train_75,75,train,229,1,30,199,True,,,229,True,0.0001266666666666,1.7085650723025584e-05,-3.333333333333335e-05,-2.803114571746378e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.4859999999998,0.0017263626251446,1588.8786666666667,-0.0284983314793965,1405.3480000000004,0.1432124582869983,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.5546666666667,0.0027942157953293,2388.1053333333334,-0.0002758620689557,9043.841,-0.0368431590654624,1.2999999999999996,1.7230004472950286e-17,47.46333333333333,-0.0021268075639592,521.5076666666666,-0.001528364849826,2388.106333333334,0.0004605116796595,8124.739333333333,-0.0421179087875481,8.437393333333334,0.0003081646273637,0.03,3.676857118905996e-19,392.9666666666666,0.0051167964404955,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.83966666666666,-0.0023781979977746,23.2891,0.001112614015573,High sensor-3 (Q3)
train_76,76,train,210,1,30,180,True,,,210,True,-0.0001233333333333,5.546162402669634e-05,2e-05,4.004449388209122e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.7050000000002,0.0040289210233735,1591.0503333333331,-0.0113481646273477,1409.0263333333337,0.0390011123470706,14.62,8.741445436359153e-17,21.610000000000003,1.864025390388843e-16,553.366,-0.0090767519466071,2388.1053333333334,0.00041379310346,9053.018000000002,-0.2410856507229339,1.2999999999999996,1.7230004472950286e-17,47.49800000000001,0.0036040044493881,521.4503333333333,-0.0079265850945483,2388.1083333333327,0.0008787541712995,8131.717000000001,-0.0439443826472159,8.443959999999999,0.0006488987764182,0.03,3.676857118905996e-19,393.2,0.010233592880981,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.80833333333335,0.0015995550611794,23.319656666666663,-0.0012713459399332,High sensor-3 (Q3)
train_77,77,train,154,1,30,124,True,,,154,True,0.0005566666666666,-7.174638487208014e-05,8.333333333333333e-05,1.5350389321468337e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.5640000000001,0.0087563959955494,1587.994333333333,0.0257508342602953,1406.4093333333333,-0.040413793103434,14.62,8.741445436359153e-17,21.609666666666666,-3.3370411568306515e-05,553.5190000000001,-0.0129054505005574,2388.1023333333337,0.0001312569522126,9047.212333333337,-0.1074460511679367,1.2999999999999996,1.7230004472950286e-17,47.49699999999999,0.0043359288097888,521.5996666666666,0.0025072302558491,2388.1043333333337,0.0005272525028071,8128.070666666666,-0.0100778642935473,8.438893333333333,-0.0011118131256953,0.03,3.676857118905996e-19,392.5,0.028698553948836,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,38.84133333333333,-0.0026651835372628,23.32277,0.0007622469410458,Mid sensor-3 (Q2)
train_78,78,train,231,1,30,201,True,,,231,True,0.001,-2.656284760845383e-05,-8.333333333333336e-05,1.030033370411568e-05,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,641.961,0.0057285873192411,1584.2850000000003,0.0072814238042563,1396.1316666666671,-0.1387252502780523,14.62,8.741445436359153e-17,21.607666666666667,9.566184649629994e-05,554.688,-0.023519466073416,2387.9946666666665,0.0003114571746417,9056.387666666667,0.0950767519466635,1.2999999999999996,1.7230004472950286e-17,47.11766666666667,0.0026006674082314,522.4776666666666,-0.0043225806451633,2388.001,-0.0009232480533608,8140.331000000001,0.0083003337041796,8.385079999999999,0.0004670077864293,0.03,3.676857118905996e-19,391.1666666666667,0.0086763070077844,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.099,-0.0014215795328139,23.43806,0.0008991768631812,Low sensor-3 (Q1)
train_79,79,train,199,1,30,169,True,,,199,True,-0.00032,1.9176863181312493e-05,-0.0001433333333333,1.979977753058949e-06,100.0,2.125032876280732e-16,518.67,6.134530142535191e-15,642.1916666666667,-0.0004471635150099,1583.669666666667,0.031285873192422,1398.234,0.0424827586207167,14.62,8.741445436359153e-17,21.609,7.341490545049491e-05,554.5426666666666,-0.005094549499447,2388.006666666667,-0.0003114571746644,9056.532333333334,0.025025583982232,1.2999999999999996,1.7230004472950286e-17,47.13833333333333,-0.0007096774193549,522.496,0.0033014460511616,2387.9960000000005,-0.0015795328142202,8139.764333333333,0.038943270300452,8.397676666666666,0.0002929254727476,0.03,3.676857118905996e-19,391.4333333333333,-0.0051167964404959,2388.0,-4.808713592318001e-15,100.0,2.125032876280732e-16,39.05866666666667,0.001152391546162,23.44108,0.0008939710789767,Low sensor-3 (Q1)
